timestamp,open,high,low,close,volume
2026-03-04 09:15:00,58447.15,58453.12,58441.64,58442.73,18967.0
2026-03-04 09:20:00,58442.73,58448.5,58438.5,58446.06,18967.0
2026-03-04 09:25:00,58446.06,58461.13,58444.44,58457.65,18967.0
2026-03-04 09:30:00,58457.65,58460.09,58446.8,58447.27,18967.0
2026-03-04 09:35:00,58447.27,58467.18,58444.83,58461.87,18967.0
2026-03-04 09:40:00,58461.87,58473.61,58461.08,58473.59,18967.0
2026-03-04 09:45:00,58473.59,58474.93,58471.88,58474.67,18967.0
2026-03-04 09:50:00,58474.67,58489.47,58467.88,58482.47,18967.0
2026-03-04 09:55:00,58482.47,58487.14,58481.15,58486.63,18967.0
2026-03-04 10:00:00,58486.63,58499.13,58484.18,58498.94,18967.0
2026-03-04 10:05:00,58498.94,58510.09,58493.62,58509.47,18967.0
2026-03-04 10:10:00,58509.47,58517.04,58499.96,58504.07,18967.0
2026-03-04 10:15:00,58504.07,58515.45,58502.6,58512.02,18967.0
2026-03-04 10:20:00,58512.02,58518.92,58511.97,58514.64,18967.0
2026-03-04 10:25:00,58514.64,58523.31,58510.47,58519.2,18967.0
2026-03-04 10:30:00,58519.2,58521.63,58516.57,58518.36,18967.0
2026-03-04 10:35:00,58518.36,58536.45,58510.4,58534.07,18967.0
2026-03-04 10:40:00,58534.07,58552.13,58531.79,58544.86,18967.0
2026-03-04 10:45:00,58544.86,58550.26,58542.43,58543.7,10537.0
2026-03-04 10:50:00,58543.7,58545.36,58533.05,58538.68,10537.0
2026-03-04 10:55:00,58538.68,58540.69,58535.97,58540.12,10537.0
2026-03-04 11:00:00,58540.12,58549.82,58536.56,58547.07,10537.0
2026-03-04 11:05:00,58547.07,58559.57,58547.0,58552.67,10537.0
2026-03-04 11:10:00,58552.67,58568.7,58552.05,58564.97,10537.0
2026-03-04 11:15:00,58564.97,58576.46,58563.81,58574.03,10537.0
2026-03-04 11:20:00,58574.03,58585.31,58573.13,58584.18,10537.0
2026-03-04 11:25:00,58584.18,58593.96,58580.45,58589.91,10537.0
2026-03-04 11:30:00,58589.91,58592.27,58584.13,58584.19,10537.0
2026-03-04 11:35:00,58584.19,58587.07,58582.79,58586.61,10537.0
2026-03-04 11:40:00,58586.61,58598.42,58583.13,58597.41,10537.0
2026-03-04 11:45:00,58597.41,58601.77,58592.95,58600.65,10537.0
2026-03-04 11:50:00,58600.65,58610.06,58599.97,58607.59,10537.0
2026-03-04 11:55:00,58607.59,58609.09,58602.25,58608.99,10537.0
2026-03-04 12:00:00,58608.99,58609.06,58604.75,58605.71,10537.0
2026-03-04 12:05:00,58605.71,58612.55,58604.98,58608.63,10537.0
2026-03-04 12:10:00,58608.63,58616.47,58603.46,58614.44,10537.0
2026-03-04 12:15:00,58614.44,58615.11,58613.45,58613.79,10537.0
