timestamp,open,high,low,close,volume
2026-03-30 09:15:00,51527.9,51536.22,51495.61,51519.75,18967.0
2026-03-30 09:20:00,51519.75,51521.87,51498.53,51500.74,18967.0
2026-03-30 09:25:00,51500.74,51517.94,51493.31,51505.1,18967.0
2026-03-30 09:30:00,51505.1,51526.03,51478.1,51480.42,18967.0
2026-03-30 09:35:00,51480.42,51485.98,51472.78,51477.72,18967.0
2026-03-30 09:40:00,51477.72,51493.6,51458.41,51459.71,18967.0
2026-03-30 09:45:00,51459.71,51461.73,51430.01,51433.05,18967.0
2026-03-30 09:50:00,51433.05,51433.92,51422.76,51424.77,18967.0
2026-03-30 09:55:00,51424.77,51425.91,51403.98,51413.58,18967.0
2026-03-30 10:00:00,51413.58,51417.27,51386.68,51401.49,18967.0
2026-03-30 10:05:00,51401.49,51417.07,51379.51,51385.13,18967.0
2026-03-30 10:10:00,51385.13,51388.98,51366.5,51366.94,18967.0
2026-03-30 10:15:00,51366.94,51396.22,51361.56,51385.62,18967.0
2026-03-30 10:20:00,51385.62,51387.61,51373.29,51385.41,18967.0
2026-03-30 10:25:00,51385.41,51391.02,51372.93,51377.89,18967.0
2026-03-30 10:30:00,51377.89,51388.73,51357.71,51360.9,18967.0
2026-03-30 10:35:00,51360.9,51366.65,51342.95,51357.49,18967.0
2026-03-30 10:40:00,51357.49,51362.49,51340.26,51346.37,18967.0
2026-03-30 10:45:00,51346.37,51348.7,51325.76,51327.64,10537.0
2026-03-30 10:50:00,51327.64,51337.67,51297.26,51303.9,10537.0
2026-03-30 10:55:00,51303.9,51308.67,51281.5,51283.62,10537.0
2026-03-30 11:00:00,51283.62,51284.82,51215.03,51216.43,10537.0
2026-03-30 11:05:00,51216.43,51222.86,51201.43,51201.53,10537.0
2026-03-30 11:10:00,51201.53,51202.01,51174.12,51175.95,10537.0
2026-03-30 11:15:00,51175.95,51182.78,51169.89,51182.14,10537.0
2026-03-30 11:20:00,51182.14,51189.15,51155.94,51163.92,10537.0
2026-03-30 11:25:00,51163.92,51170.52,51118.34,51127.35,10537.0
2026-03-30 11:30:00,51127.35,51131.81,51103.76,51108.46,10537.0
2026-03-30 11:35:00,51108.46,51122.98,51073.75,51074.46,10537.0
2026-03-30 11:40:00,51074.46,51078.02,51058.13,51063.89,10537.0
2026-03-30 11:45:00,51063.89,51074.15,51045.43,51050.39,10537.0
2026-03-30 11:50:00,51050.39,51056.52,51046.34,51046.92,10537.0
2026-03-30 11:55:00,51046.92,51052.13,51015.46,51016.53,10537.0
2026-03-30 12:00:00,51016.53,51025.39,50994.94,50998.97,10537.0
2026-03-30 12:05:00,50998.97,51015.52,50956.12,50960.14,10537.0
2026-03-30 12:10:00,50960.14,50964.41,50949.6,50953.24,10537.0
2026-03-30 12:15:00,50953.24,50973.18,50923.92,50943.29,10537.0
2026-03-30 12:20:00,50943.29,50947.32,50931.64,50932.77,10537.0
2026-03-30 12:25:00,50932.77,50941.74,50896.73,50914.53,10537.0
2026-03-30 12:30:00,50914.53,50921.14,50895.36,50902.57,10537.0
2026-03-30 12:35:00,50902.57,50909.49,50901.49,50908.49,10537.0
